timestamp,satellite_1,satellite_2,x1_km,y1_km,z1_km,vx1_km_s,vy1_km_s,vz1_km_s,x2_km,y2_km,z2_km,vx2_km_s,vy2_km_s,vz2_km_s,miss_distance_km,relative_velocity_kms,risk_class
2025-06-29 20:59:50.839280,COSMOS 2566,18561U,165.8149817081947,-4562.3272991752565,5665.567713670355,4.415818166347345,4.687275538142264,3.647720666938528,610.0978697228713,-4569.726088458778,5877.95993113898,0.6888212582494928,-5.74215104206885,-4.433278920178337,492.496173,13.710069,NEGLIGIBLE
2025-06-29 22:44:50.839280,COSMOS 2566,18561U,668.7886334247577,-3984.102405526472,6051.830475437184,4.380366699445641,5.191172480813008,2.936690311819017,546.2863887099406,-4038.066060302052,6252.649291838625,0.7386170101147274,-6.110593568607234,-3.912260254101238,241.344304,13.707676,NEGLIGIBLE
2025-06-29 15:29:50.839280,COSMOS 2566,18767U,-4048.4817394094935,-5781.641780497181,-1770.2951597010506,1.4822924083510622,-3.051400972882963,6.5826664633453085,-4375.970540914854,-5457.819196226912,-1836.6336783113509,3.401876673174489,-0.640817008436215,-6.585111711589236,465.307189,13.523539,NEGLIGIBLE
2025-06-29 17:12:50.839280,COSMOS 2566,18767U,-4070.1653606870814,-5760.697507761422,-1788.7897901072167,1.4611660503657675,-3.072673489103189,6.577470159599722,-4307.952932397895,-5458.45580192789,-1998.213894205412,3.512719122436336,-0.5099870855091714,-6.535159692454176,437.894318,13.517296,NEGLIGIBLE
2025-06-29 18:55:50.839280,COSMOS 2566,18767U,-4091.7254967544254,-5739.628015169769,-1807.269435741843,1.43991261263697,-3.0938199670430127,6.572220065454144,-4237.220376782029,-5456.094440145615,-2158.516330377799,3.622047678723094,-0.3796796759876285,-6.481079464226998,474.272526,13.509882,NEGLIGIBLE
2025-06-29 20:37:50.839280,COSMOS 2566,18767U,-4190.558374602378,-5521.006408488048,-2216.093776291707,1.1605637891887532,-3.464012180383657,6.441037356090269,-4379.568492632809,-5425.450994937599,-1927.9113922758784,3.4599909844447536,-0.5934395500240097,-6.557315598991567,357.637733,13.508691,NEGLIGIBLE
2025-06-29 21:29:50.839280,COSMOS 2566,18767U,4167.850877572124,5624.926596497089,2022.833106817616,-1.2809241471821111,3.291508102084597,-6.496649143003581,4454.715123111164,5451.1570410250415,1875.1187946821835,-3.5085718133308648,0.5040090240606921,6.479585719260013,366.478474,13.457906,NEGLIGIBLE
2025-06-29 23:12:50.839280,COSMOS 2566,18767U,4188.4897164142085,5602.930573862828,2041.106457418022,-1.2587706786678587,3.311650604235101,-6.4907446938819096,4383.9861005442735,5448.1073883001145,2034.000979741223,-3.6195455891275454,0.3766708505151085,6.429855603710758,249.478542,13.458428,NEGLIGIBLE
2025-06-30 00:55:50.839280,COSMOS 2566,18767U,4208.998934207329,5580.815669429091,2059.362829361156,-1.2364967129623587,3.3316613273897286,-6.484787235725966,4310.522886590992,5442.152562667787,2191.6151002107263,-3.7291998068931664,0.249649271621616,6.376038417500481,216.853022,13.457831,NEGLIGIBLE
2025-06-29 08:58:50.839280,COSMOS 2566,21373U,347.7648110094338,-4462.705318246881,5736.209104909167,4.308902736943517,4.871870718125742,3.5316057102928995,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,421.014277,14.444835,NEGLIGIBLE
2025-06-29 08:59:50.839280,COSMOS 2566,21373U,605.4931637285152,-4162.287278658154,5937.295237855402,4.279383605349593,5.138957486734404,3.169213826933859,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,263.425722,14.449178,NEGLIGIBLE
2025-06-29 10:41:50.839280,COSMOS 2566,21373U,322.0323704971276,-4477.396027570277,5726.257161495128,4.324642034415517,4.845765289198578,3.5482815924254663,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,441.975795,14.440603,NEGLIGIBLE
2025-06-29 10:42:50.839280,COSMOS 2566,21373U,580.7522715238625,-4178.51596115146,5928.361616554271,4.296685542095569,5.113812877685322,3.186471476510556,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,247.10428,14.445677,NEGLIGIBLE
2025-06-29 12:24:50.839280,COSMOS 2566,21373U,296.2116280873265,-4491.934589507468,5716.258516708845,4.340226978577889,4.819569896814129,3.564928355931928,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,464.087647,14.436306,NEGLIGIBLE
2025-06-29 12:25:50.839280,COSMOS 2566,21373U,555.9139871153909,-4194.598172421513,5919.379635070721,4.313838914611284,5.088569086491953,3.2037029668405905,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,233.779245,14.442112,NEGLIGIBLE
2025-06-29 14:07:50.839280,COSMOS 2566,21373U,270.3034834752183,-4506.32048760294,5706.213254216881,4.355657043068904,4.793285453772073,3.581545865511288,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,487.195914,14.431946,NEGLIGIBLE
2025-06-29 14:08:50.839280,COSMOS 2566,21373U,530.9791769741788,-4210.533342249978,5910.349368810314,4.330843142149029,5.063226991915526,3.220908157946476,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,223.993175,14.438481,NEGLIGIBLE
2025-06-29 15:51:50.839280,COSMOS 2566,21373U,505.948710902499,-4226.320905548298,5901.270893568354,4.347697649157102,5.037787476116641,3.238086910065828,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,218.229919,14.434785,NEGLIGIBLE
2025-06-29 15:52:50.839280,COSMOS 2566,21373U,765.709853613199,-3916.395138562965,6084.452680902271,4.308329688857278,5.289869517636713,2.8661060385013437,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,487.797872,14.429203,NEGLIGIBLE
2025-06-29 17:34:50.839280,COSMOS 2566,21373U,480.8234620034488,-4241.960302377064,5892.14428552925,4.364401865299748,5.012251424624648,3.255239083652456,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,216.817666,14.431024,NEGLIGIBLE
2025-06-29 17:35:50.839280,COSMOS 2566,21373U,741.6328684164272,-3933.536622283888,6076.371414007532,4.326556649438453,5.265351359252793,2.883787775846512,428.22269142935454,-4268.219906052836,6100.839020535378,-1.6267504499529055,-5.905691553949188,-4.035787541085164,459.170451,14.426177,NEGLIGIBLE
2025-06-29 05:24:50.839280,COSMOS 2566,21515U,-1620.0197675898703,-6186.488866605552,3469.743112464304,3.9677313921326247,2.2362056752288786,5.838585471210585,-1458.4215570379954,-6520.415127597923,3590.4474072327907,-0.6601603327739155,3.4486404825653967,6.37572122638883,390.115696,4.814135,NEGLIGIBLE
2025-06-29 07:07:50.839280,COSMOS 2566,21515U,-1649.9917469817365,-6187.770646699149,3453.313734585652,3.969721949319622,2.2061324521152863,5.848678187967552,-1458.4215570379954,-6520.415127597923,3590.4474072327907,-0.6601603327739155,3.4486404825653967,6.37572122638883,407.623763,4.822594,NEGLIGIBLE
2025-06-29 08:50:50.839280,COSMOS 2566,21515U,-1679.9725368152017,-6188.876601866029,3436.8563116321816,3.971533864521069,2.176050133520357,5.8587228546352526,-1458.4215570379954,-6520.415127597923,3590.4474072327907,-0.6601603327739155,3.4486404825653967,6.37572122638883,427.308852,4.831083,NEGLIGIBLE
